date,rnum,rank,movieNm,audiAcc,audiCnt,openDt,scrnCnt,showCnt,salesChange,rankOldAndNew,salesAmt,salesShare,audiChange,movieCd,audiInten,rankInten,salesAcc,salesInten
20170823,2,2,택시운전사,10740398,105168,2017-08-02,833,2975,-20.6,OLD,765510500,19.4,-20.6,20162869,-27262,-1,84641987549,-198849100
20170823,3,3,청년경찰,4229505,88872,2017-08-09,747,2939,-22.2,OLD,654954900,16.6,-21.8,20162442,-24782,-1,33294524941,-187272400
20170823,4,4,장산범,841948,48838,2017-08-17,607,1733,-30.7,OLD,365480900,9.3,-29.9,20151003,-20799,-1,6686504634,-162098900
20170823,5,5,혹성탈출: 종의 전쟁,1709679,36577,2017-08-15,553,1707,-40.4,OLD,280362800,7.1,-40.1,20179901,-24471,-1,14092225003,-190343400
20170823,6,6,다크타워: 희망의 탑,14927,14517,2017-08-23,497,1549,59551.2,OLD,107372200,2.7,161200,20170022,14508,85,110760200,107192200
20170823,7,7,애나벨 : 인형의 주인,1824175,14462,2017-08-10,316,670,-43.2,OLD,113570100,2.9,-43.9,20161081,-11306,-2,14620250664,-86451800
20170823,8,8,공범자들,96148,10973,2017-08-17,228,437,18.6,OLD,81430400,2.1,17.4,20179187,1626,-2,762622800,12777600
20170823,9,9,슈퍼배드 3,3274446,4930,2017-07-26,218,261,-46.1,OLD,32507900,0.8,-45.9,20173403,-4181,-2,23846220119,-27832200
20170823,10,10,빅풋 주니어,274540,4739,2017-08-09,156,179,-36.8,OLD,29555900,0.7,-35,20178641,-2554,-2,1932094300,-17225800
20170824,1,1,브이아이피,341630,160139,2017-08-23,897,3857,-8.7,OLD,1208458900,32.3,-8,20164174,-13872,0,2603025600,-115474300
20170824,2,2,택시운전사,10841183,100785,2017-08-02,802,3039,-4.2,OLD,733076500,19.6,-4.2,20162869,-4383,0,85375064049,-32434000
20170824,3,3,청년경찰,4319417,89912,2017-08-09,717,3044,0.1,OLD,655790200,17.5,1.2,20162442,1040,0,33950315141,835300
20170824,4,4,장산범,880746,38798,2017-08-17,534,1579,-19.1,OLD,295593200,7.9,-20.6,20151003,-10040,0,6982097834,-69887700
20170824,5,5,혹성탈출: 종의 전쟁,1744254,34575,2017-08-15,526,1609,-5.8,OLD,264016900,7.0,-5.5,20179901,-2002,0,14356241903,-16345900
20170824,6,6,다크타워: 희망의 탑,27866,12939,2017-08-23,448,1403,-11.2,OLD,95385500,2.5,-10.9,20170022,-1578,0,206145700,-11986700
20170824,7,7,애나벨 : 인형의 주인,1834968,10793,2017-08-10,246,523,-24.8,OLD,85459000,2.3,-25.4,20161081,-3669,0,14705709664,-28111100
20170824,8,8,공범자들,105370,9222,2017-08-17,219,424,-16.5,OLD,67987200,1.8,-16,20179187,-1751,0,830610000,-13443200
20170824,9,9,더 테이블,9938,6504,2017-08-24,266,555,4045.1,OLD,49741400,1.3,8030,20165001,6424,44,75798900,48541400
20170824,10,10,슈퍼배드 3,3278218,3772,2017-07-26,154,176,-25.1,OLD,24360500,0.7,-23.5,20173403,-1158,-1,23870580619,-8147400
20170825,1,1,브이아이피,487978,146348,2017-08-23,958,4095,2.1,OLD,1234317352,27.8,-8.6,20164174,-13791,0,3837342952,25858452
20170825,2,2,택시운전사,10951584,110401,2017-08-02,831,3141,21.8,OLD,892566300,20.1,9.5,20162869,9616,0,86267630349,159489800
20170825,3,3,청년경찰,4426907,107490,2017-08-09,742,3178,32.8,OLD,871059574,19.6,19.6,20162442,17578,0,34821374715,215269374
20170825,4,4,장산범,934203,53457,2017-08-17,555,1647,47.6,OLD,436418174,9.8,37.8,20151003,14659,0,7418516008,140824974
20170825,5,5,혹성탈출: 종의 전쟁,1784470,40216,2017-08-15,518,1576,28.1,OLD,338149326,7.6,16.3,20179901,5641,0,14694391229,74132426
20170825,6,6,다크타워: 희망의 탑,44829,16963,2017-08-23,462,1325,46,OLD,139298548,3.1,31.1,20170022,4024,0,345444248,43913048
20170825,7,7,애나벨 : 인형의 주인,1849806,14838,2017-08-10,253,517,49.2,OLD,127531600,2.9,37.5,20161081,4045,0,14833241264,42072600
20170825,8,8,공범자들,115325,9955,2017-08-17,236,449,22.3,OLD,83182200,1.9,7.9,20179187,733,0,913792200,15195000
20170825,9,9,더 테이블,16769,6831,2017-08-24,259,514,16.2,OLD,57811200,1.3,5,20165001,327,0,133610100,8069800
20170825,10,10,극장판 위 베어 베어스: 곰 브라더스,6620,2981,2017-08-24,237,289,5.5,OLD,20829500,0.5,-1.3,20170389,-40,3,46577800,1079200
20170826,1,1,브이아이피,732519,244541,2017-08-23,996,4451,69.1,OLD,2087752273,24.6,67.1,20164174,98193,0,5925095225,853434921
20170826,2,2,택시운전사,11170266,218682,2017-08-02,861,3375,102.8,OLD,1809785500,21.4,98.1,20162869,108281,0,88077415849,917219200
20170826,3,3,청년경찰,4645060,218153,2017-08-09,779,3361,106,OLD,1794548601,21.2,103,20162442,110663,0,36615923316,923489027
20170826,4,4,장산범,1036905,102702,2017-08-17,592,1723,88.2,OLD,821453551,9.7,92.1,20151003,49245,0,8239969559,385035377
20170826,5,5,혹성탈출: 종의 전쟁,1870332,85862,2017-08-15,525,1480,112.4,OLD,718172949,8.5,113.5,20179901,45646,0,15412564178,380023623
20170826,6,6,애나벨 : 인형의 주인,1876814,27008,2017-08-10,265,546,76.9,OLD,225601800,2.7,82,20161081,12170,1,15058843064,98070200
20170826,7,7,다크타워: 희망의 탑,63641,18812,2017-08-23,448,947,11.2,OLD,154917327,1.8,10.9,20170022,1849,-1,500361575,15618779
20170826,8,8,공범자들,132871,17546,2017-08-17,243,444,78.4,OLD,148409500,1.8,76.3,20179187,7591,0,1062201700,65227300
20170826,9,9,슈퍼배드 3,3293987,13178,2017-07-26,222,295,425.1,OLD,100601900,1.2,408.6,20173403,10587,3,23990340319,81444100
20170826,10,10,빅풋 주니어,290014,9690,2017-08-09,193,249,361.4,OLD,72194600,0.9,307.1,20178641,7310,3,2040923300,56549400
20170827,1,1,브이아이피,940323,207804,2017-08-23,951,4217,-14.7,OLD,1781808200,24.0,-15,20164174,-36737,0,7706903425,-305944073
20170827,2,2,택시운전사,11368432,198166,2017-08-02,861,3326,-9.4,OLD,1639910700,22.1,-9.4,20162869,-20516,0,89717326549,-169874800
20170827,3,3,청년경찰,4834124,189064,2017-08-09,771,3350,-13.3,OLD,1555737400,21.0,-13.3,20162442,-29089,0,38171660716,-238811201
20170827,4,4,장산범,1121885,84980,2017-08-17,617,1730,-15.9,OLD,690619900,9.3,-17.3,20151003,-17722,0,8930589459,-130833651
20170827,5,5,혹성탈출: 종의 전쟁,1946789,76457,2017-08-15,507,1436,-10.8,OLD,640826200,8.6,-11,20179901,-9405,0,16053390378,-77346749
20170827,6,6,애나벨 : 인형의 주인,1897937,21123,2017-08-10,260,545,-20.6,OLD,179171400,2.4,-21.8,20161081,-5885,0,15238014464,-46430400
20170827,7,7,다크타워: 희망의 탑,80298,16657,2017-08-23,446,905,-11.6,OLD,136942300,1.8,-11.5,20170022,-2155,0,637303875,-17975027
20170827,8,8,공범자들,149348,16477,2017-08-17,246,444,-8.3,OLD,136129400,1.8,-6.1,20179187,-1069,0,1198331100,-12280100
20170827,9,9,슈퍼배드 3,3307911,13924,2017-07-26,224,308,7.2,OLD,107800800,1.5,5.7,20173403,746,0,24098141119,7198900
20170827,10,10,빅풋 주니어,300223,10209,2017-08-09,197,253,6.1,OLD,76616800,1.0,5.4,20178641,519,0,2117540100,4422200
20170828,1,1,브이아이피,1017970,77647,2017-08-23,890,3966,-67.1,OLD,585721500,25.6,-62.6,20164174,-130157,0,8292624925,-1196086700
20170828,2,2,택시운전사,11433655,65223,2017-08-02,827,3150,-71.1,OLD,474055200,20.7,-67.1,20162869,-132943,0,90191381749,-1165855500
20170828,3,3,청년경찰,4895840,61716,2017-08-09,716,3133,-70.4,OLD,460324200,20.1,-67.4,20162442,-127348,0,38631984916,-1095413200
20170828,4,4,장산범,1149650,27765,2017-08-17,548,1686,-69.2,OLD,212722200,9.3,-67.3,20151003,-57215,0,9143311659,-477897700
20170828,5,5,혹성탈출: 종의 전쟁,1968158,21369,2017-08-15,487,1430,-74.4,OLD,163737200,7.1,-72.1,20179901,-55088,0,16217127578,-477089000
20170828,6,6,애나벨 : 인형의 주인,1905478,7541,2017-08-10,248,507,-67,OLD,59212300,2.6,-64.3,20161081,-13582,0,15297226764,-119959100
20170828,7,7,공범자들,156566,7218,2017-08-17,237,468,-61,OLD,53058600,2.3,-56.2,20179187,-9259,1,1251389700,-83070800
20170828,8,8,다크타워: 희망의 탑,87383,7085,2017-08-23,411,974,-62,OLD,52026500,2.3,-57.5,20170022,-9572,-1,689330375,-84915800
20170828,9,9,더 테이블,40808,6248,2017-08-24,259,483,-36.4,OLD,47862500,2.1,-28,20165001,-2434,3,334525800,-27372600
20170828,10,10,로마의 휴일,7745,2638,2017-08-30,8,8,100,NEW,21104000,0.9,100,20179407,2638,0,62223500,21104000
20170829,1,1,브이아이피,1086231,68261,2017-08-23,896,3942,-13.5,OLD,506939700,23.3,-12.1,20164174,-9386,0,8799564625,-78781800
20170829,2,2,택시운전사,11498281,64626,2017-08-02,863,3171,-3.1,OLD,459346200,21.1,-0.9,20162869,-597,0,90650727949,-14709000
20170829,3,3,청년경찰,4957638,61798,2017-08-09,733,3131,-1.3,OLD,454162300,20.8,0.1,20162442,82,0,39086147216,-6161900
20170829,4,4,장산범,1174568,24918,2017-08-17,559,1664,-10.8,OLD,189733000,8.7,-10.3,20151003,-2847,0,9333044659,-22989200
20170829,5,5,혹성탈출: 종의 전쟁,1988185,20027,2017-08-15,489,1423,-6.4,OLD,153309500,7.0,-6.3,20179901,-1342,0,16370437078,-10427700
20170829,6,6,공범자들,164656,8090,2017-08-17,245,472,10.8,OLD,58810700,2.7,12.1,20179187,872,1,1310200400,5752100
20170829,7,7,더 테이블,48729,7921,2017-08-24,272,501,24.2,OLD,59456100,2.7,26.8,20165001,1673,2,393981900,11593600
20170829,8,8,애나벨 : 인형의 주인,1912205,6727,2017-08-10,253,507,-10.6,OLD,52908200,2.4,-10.8,20161081,-814,-2,15350134964,-6304100
20170829,9,9,다크타워: 희망의 탑,93753,6370,2017-08-23,384,905,-9.5,OLD,47108900,2.2,-10.1,20170022,-715,-1,736439275,-4917600
20170829,10,10,로마의 휴일,11008,3263,2017-08-30,12,12,22.9,OLD,25945000,1.2,23.7,20179407,625,0,88168500,4841000
20170830,1,1,킬러의 보디가드,139677,123601,2017-08-30,380,1739,100,NEW,749584000,22.9,100,20171962,123601,0,892516300,749584000
20170830,2,2,청년경찰,5045044,87406,2017-08-09,627,2214,11.8,OLD,507722900,15.5,41.4,20162442,25608,1,39593870116,53560600
20170830,3,3,택시운전사,11577658,79377,2017-08-02,630,2130,-0.4,OLD,457704500,14.0,22.8,20162869,14751,-1,91108432449,-1641700
20170830,4,4,발레리안: 천 개 행성의 도시,80567,70846,2017-08-30,614,2317,10465.8,OLD,422633400,12.9,14069.2,20158047,70346,19,520538400,418633400
20170830,5,5,브이아이피,1149341,63110,2017-08-23,601,2054,-27.3,OLD,368763400,11.3,-7.5,20164174,-5151,-4,9168328025,-138176300
20170830,6,6,아토믹 블론드,30784,27662,2017-08-30,471,1857,1997.6,OLD,163448800,5.0,2740,20179491,26688,12,189154800,155656800
20170830,7,7,장산범,1199630,25062,2017-08-17,337,790,-22.9,OLD,146341900,4.5,0.6,20151003,144,-3,9479386559,-43391100
20170830,8,8,로마의 휴일,35410,24402,2017-08-30,416,1792,453.5,OLD,143614500,4.4,647.8,20179407,21139,2,231783000,117669500
20170830,9,9,혹성탈출: 종의 전쟁,1999046,10861,2017-08-15,242,413,-57,OLD,65962500,2.0,-45.8,20179901,-9166,-4,16436399578,-87347000
20170830,10,10,공범자들,172009,7353,2017-08-17,171,299,-22.3,OLD,45670100,1.4,-9.1,20179187,-737,-4,1355870500,-13140600
20170831,1,1,킬러의 보디가드,220874,81197,2017-08-30,358,1756,-14.3,OLD,642292600,26.3,-34.3,20171962,-42404,0,1534808900,-107291400
20170831,2,2,택시운전사,11624966,47308,2017-08-02,615,2131,-26.7,OLD,335370500,13.7,-40.4,20162869,-32069,1,91443802949,-122334000
20170831,3,3,청년경찰,5091213,46169,2017-08-09,575,2142,-34.2,OLD,334179600,13.7,-47.2,20162442,-41237,-1,39928049716,-173543300
20170831,4,4,발레리안: 천 개 행성의 도시,120647,40080,2017-08-30,593,2364,-27.5,OLD,306544000,12.6,-43.4,20158047,-30766,0,827082400,-116089400
20170831,5,5,브이아이피,1179953,30612,2017-08-23,576,1972,-39.1,OLD,224512300,9.2,-51.5,20164174,-32498,0,9392840325,-144251100
20170831,6,6,아토믹 블론드,47842,17058,2017-08-30,448,1809,-24.7,OLD,123091300,5.0,-38.3,20179491,-10604,0,312246100,-40357500
20170831,7,7,로마의 휴일,49842,14432,2017-08-30,399,1732,-29.3,OLD,101592800,4.2,-40.9,20179407,-9970,1,333375800,-42021700
20170831,8,8,장산범,1211182,11552,2017-08-17,323,751,-40.4,OLD,87195200,3.6,-53.9,20151003,-13510,-1,9566581759,-59146700
20170831,9,9,공범자들,178000,5991,2017-08-17,179,297,-4.3,OLD,43718600,1.8,-18.5,20179187,-1362,1,1399589100,-1951500
20170831,10,10,혹성탈출: 종의 전쟁,2004659,5613,2017-08-15,204,372,-39.2,OLD,40112000,1.6,-48.3,20179901,-5248,-1,16476511578,-25850500
20170901,1,1,킬러의 보디가드,337755,116881,2017-08-30,401,1974,58.8,OLD,1020255300,31.1,43.9,20171962,35684,0,2555064200,377962700
20170901,2,2,청년경찰,5148210,56997,2017-08-09,640,2383,39.4,OLD,465721800,14.2,23.5,20162442,10828,1,40393771516,131542200
20170901,3,3,택시운전사,11673584,48618,2017-08-02,625,2219,17.4,OLD,393791700,12.0,2.8,20162869,1310,-1,91837594649,58421200
20170901,4,4,발레리안: 천 개 행성의 도시,167339,46692,2017-08-30,583,2349,31.8,OLD,403912241,12.3,16.5,20158047,6612,0,1230994641,97368241
20170901,5,5,브이아이피,1213617,33664,2017-08-23,582,2024,24.1,OLD,278548382,8.5,10,20164174,3052,0,9671388707,54036082
20170901,6,6,아토믹 블론드,66226,18384,2017-08-30,441,1718,23.3,OLD,151734559,4.6,7.8,20179491,1326,0,463980659,28643259
20170901,7,7,장산범,1226893,15711,2017-08-17,341,823,51.1,OLD,131723118,4.0,36,20151003,4159,1,9698304877,44527918
20170901,8,8,로마의 휴일,64626,14784,2017-08-30,403,1594,13.3,OLD,115094382,3.5,2.4,20179407,352,-1,448470182,13501582
20170901,9,9,혹성탈출: 종의 전쟁,2011196,6537,2017-08-15,202,369,35.1,OLD,54176900,1.7,16.5,20179901,924,1,16530688478,14064900
20170901,10,10,공범자들,184108,6108,2017-08-17,176,317,14.8,OLD,50200500,1.5,2,20179187,117,-1,1449789600,6481900
20170902,1,1,킬러의 보디가드,565019,227264,2017-08-30,462,2364,93.7,OLD,1975734600,30.1,94.4,20171962,110383,0,4530798800,955479300
20170902,2,2,청년경찰,5269827,121617,2017-08-09,681,2726,117.9,OLD,1014777100,15.5,113.4,20162442,64620,0,41408548616,549055300
20170902,3,3,발레리안: 천 개 행성의 도시,275610,108271,2017-08-30,629,2453,130.7,OLD,931941067,14.2,131.9,20158047,61579,1,2162935708,528028826
20170902,4,4,택시운전사,11772325,98741,2017-08-02,683,2475,110.1,OLD,827171300,12.6,103.1,20162869,50123,-1,92664765949,433379600
20170902,5,5,브이아이피,1268975,55358,2017-08-23,581,1943,67.8,OLD,467332794,7.1,64.4,20164174,21694,0,10138721501,188784412
20170902,6,6,장산범,1260697,33804,2017-08-17,379,918,111.8,OLD,278999206,4.2,115.2,20151003,18093,1,9977304083,147276088
20170902,7,7,아토믹 블론드,91866,25640,2017-08-30,460,1377,41.7,OLD,214988333,3.3,39.5,20179491,7256,-1,678968992,63253774
20170902,8,8,로마의 휴일,88377,23751,2017-08-30,436,1314,67.1,OLD,192370194,2.9,60.7,20179407,8967,0,640840376,77275812
20170902,9,9,혹성탈출: 종의 전쟁,2024793,13597,2017-08-15,210,360,109.9,OLD,113718000,1.7,108,20179901,7060,0,16644406478,59541100
20170902,10,10,공범자들,195834,11726,2017-08-17,180,318,93.4,OLD,97089000,1.5,92,20179187,5618,0,1546878600,46888500
20170903,1,1,킬러의 보디가드,776937,211918,2017-08-30,482,2375,-6.4,OLD,1848465100,31.5,-6.8,20171962,-15346,0,6379263900,-127269500
20170903,2,2,청년경찰,5377301,107474,2017-08-09,686,2685,-11.8,OLD,895449800,15.3,-11.6,20162442,-14143,0,42303998416,-119327300
20170903,3,3,발레리안: 천 개 행성의 도시,370138,94528,2017-08-30,622,2385,-13.7,OLD,803811600,13.7,-12.7,20158047,-13743,0,2966747308,-128129467
20170903,4,4,택시운전사,11862984,90659,2017-08-02,671,2397,-8.2,OLD,759307500,12.9,-8.2,20162869,-8082,0,93424073449,-67863800
20170903,5,5,브이아이피,1315483,46508,2017-08-23,558,1865,-15.9,OLD,393193500,6.7,-16,20164174,-8850,0,10531915001,-74139294
20170903,6,6,장산범,1286804,26107,2017-08-17,368,872,-22.5,OLD,216309200,3.7,-22.8,20151003,-7697,0,10193613283,-62690006
20170903,7,7,로마의 휴일,111457,23080,2017-08-30,431,1264,-2.1,OLD,188272700,3.2,-2.8,20179407,-671,1,829113076,-4097494
20170903,8,8,아토믹 블론드,114649,22783,2017-08-30,450,1317,-11,OLD,191408800,3.3,-11.1,20179491,-2857,-1,870377792,-23579533
20170903,9,9,혹성탈출: 종의 전쟁,2036947,12154,2017-08-15,212,351,-10.1,OLD,102194900,1.7,-10.6,20179901,-1443,0,16746601378,-11523100
20170903,10,10,공범자들,206599,10765,2017-08-17,183,327,-9.3,OLD,88021700,1.5,-8.2,20179187,-961,0,1634900300,-9067300
20170904,1,1,킬러의 보디가드,848784,71847,2017-08-30,415,2142,-69.2,OLD,569316600,33.3,-66.1,20171962,-140071,0,6948580500,-1279148500
20170904,2,2,청년경찰,5408759,31458,2017-08-09,638,2481,-73.9,OLD,233955600,13.7,-70.7,20162442,-76016,0,42537954016,-661494200
20170904,3,3,택시운전사,11892296,29312,2017-08-02,646,2247,-72,OLD,212759100,12.4,-67.7,20162869,-61347,1,93636832549,-546548400
20170904,4,4,발레리안: 천 개 행성의 도시,393139,23001,2017-08-30,559,2215,-77.7,OLD,179284200,10.5,-75.7,20158047,-71527,-1,3146031508,-624527400
20170904,5,5,브이아이피,1332452,16969,2017-08-23,545,1789,-68.2,OLD,125113900,7.3,-63.5,20164174,-29539,0,10657028901,-268079600
20170904,6,6,아토믹 블론드,126222,11573,2017-08-30,421,1366,-55.4,OLD,85325600,5.0,-49.2,20179491,-11210,2,955703392,-106083200
20170904,7,7,로마의 휴일,119509,8052,2017-08-30,388,1205,-69.4,OLD,57529900,3.4,-65.1,20179407,-15028,0,886642976,-130742800
20170904,8,8,장산범,1293726,6922,2017-08-17,311,757,-75.5,OLD,53023400,3.1,-73.5,20151003,-19185,-2,10246636683,-163285800
20170904,9,9,공범자들,211089,4490,2017-08-17,185,331,-63.3,OLD,32260800,1.9,-58.3,20179187,-6275,1,1667161100,-55760900
20170904,10,10,혹성탈출: 종의 전쟁,2040132,3185,2017-08-15,189,339,-76.8,OLD,23751500,1.4,-73.8,20179901,-8969,-1,16770352878,-78443400
20170905,1,1,킬러의 보디가드,910327,61543,2017-08-30,424,2146,-14.3,OLD,488075300,31.0,-14.3,20171962,-10304,0,7436655800,-81241300
20170905,2,2,청년경찰,5438438,29679,2017-08-09,633,2445,-6.9,OLD,217721700,13.8,-5.7,20162442,-1779,0,42755675716,-16233900
20170905,3,3,택시운전사,11919439,27143,2017-08-02,638,2212,-8.1,OLD,195529500,12.4,-7.4,20162869,-2169,0,93832362049,-17229600
20170905,4,4,발레리안: 천 개 행성의 도시,413869,20730,2017-08-30,570,2176,-9.5,OLD,162187700,10.3,-9.9,20158047,-2271,0,3308219208,-17096500
20170905,5,5,브이아이피,1346946,14494,2017-08-23,542,1756,-15.3,OLD,106031700,6.7,-14.6,20164174,-2475,0,10763060601,-19082200
20170905,6,6,아토믹 블론드,137480,11258,2017-08-30,419,1329,-3.4,OLD,82406700,5.2,-2.7,20179491,-315,0,1038110092,-2918900
20170905,7,7,로마의 휴일,126541,7032,2017-08-30,386,1148,-12.8,OLD,50148100,3.2,-12.7,20179407,-1020,0,936791076,-7381800
20170905,8,8,장산범,1299847,6121,2017-08-17,314,748,-11.9,OLD,46714500,3.0,-11.6,20151003,-801,0,10293351183,-6308900
20170905,9,9,공범자들,215823,4734,2017-08-17,195,335,3.7,OLD,33469400,2.1,5.4,20179187,244,0,1700630500,1208600
20170905,10,10,김광석,34664,2999,2017-08-30,214,325,29.7,OLD,21941000,1.4,29.8,20166132,688,3,277402800,5028900
20170906,1,1,살인자의 기억법,148300,143580,2017-09-06,884,4340,27256.7,OLD,1070193300,38.6,29262,20154909,143091,25,1106601300,1066281300
20170906,2,2,그것,78193,76925,2017-09-06,752,3191,11422.9,OLD,607948000,21.9,12510.7,20179696,76315,18,618280000,602672000
20170906,3,3,킬러의 보디가드,958066,47739,2017-08-30,320,1552,-23,OLD,375775800,13.5,-22.4,20171962,-13804,-2,7812431600,-112299500
20170906,4,4,택시운전사,11941502,22063,2017-08-02,514,1501,-19.8,OLD,156805700,5.7,-18.7,20162869,-5080,-1,93989167749,-38723800
20170906,5,5,청년경찰,5459945,21507,2017-08-09,509,1701,-29.5,OLD,153535700,5.5,-27.5,20162442,-8172,-3,42909211416,-64186000
20170906,6,6,발레리안: 천 개 행성의 도시,424509,10640,2017-08-30,419,1044,-52.3,OLD,77347300,2.8,-48.7,20158047,-10090,-2,3385566508,-84840400
20170906,7,7,아이 캔 스피크,7414,7414,2017-09-21,28,32,100,NEW,61048000,2.2,100,20174142,7414,0,61048000,61048000
20170906,8,8,매혹당한 사람들,7859,5619,2017-09-06,384,838,2368.1,OLD,39982500,1.4,6837,20170268,5538,46,60805500,38362500
20170906,9,9,공범자들,219778,3955,2017-08-17,173,301,-14.2,OLD,28705400,1.0,-16.5,20179187,-779,0,1729335900,-4764000
20170906,10,10,브이아이피,1350795,3849,2017-08-23,289,538,-74.2,OLD,27368800,1.0,-73.4,20164174,-10645,-5,10790429401,-78662900
20170907,1,1,살인자의 기억법,291525,143225,2017-09-06,942,4421,0.3,OLD,1073134200,40.0,-0.2,20154909,-355,0,2179735500,2940900
20170907,2,2,그것,154012,75819,2017-09-06,785,3174,-1.3,OLD,600238800,22.4,-1.4,20179696,-1106,0,1218518800,-7709200
20170907,3,3,킬러의 보디가드,998139,40073,2017-08-30,333,1522,-15,OLD,319312600,11.9,-16.1,20171962,-7666,0,8131744200,-56463200
20170907,4,4,택시운전사,11961091,19589,2017-08-02,498,1380,-11,OLD,139546500,5.2,-11.2,20162869,-2474,0,94128714249,-17259200
20170907,5,5,청년경찰,5478513,18568,2017-08-09,503,1541,-14.4,OLD,131450600,4.9,-13.7,20162442,-2939,0,43040662016,-22085100
20170907,6,6,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,10111,9446,2017-09-07,169,266,100,NEW,65878600,2.5,100,20171022,9446,0,71743600,65878600
20170907,7,7,발레리안: 천 개 행성의 도시,433216,8707,2017-08-30,401,924,-18.2,OLD,63275600,2.4,-18.2,20158047,-1933,-1,3448842108,-14071700
20170907,8,8,저수지 게임,12513,8196,2017-09-07,257,465,270.2,OLD,60946600,2.3,331.8,20171923,6298,5,99495100,44484600
